time,url,dcl,load,fcp,lcp,cls,fid
1699793347.773,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1402.2000000476837,1618.6000000238419,1124.4000000357628,1340.800000011921,0,1.800000011920929
1699793370.581,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1466.699999988079,1493.7999999523163,1023.1999999880791,1139.7999999523163,0.000026283597470483006,1.199999988079071
1699793469.914,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1387.0999999642372,1413.199999988079,1191.3999999761581,1191.3999999761581,0,0
1699793479.758,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2052.099999964237,2249.599999964237,1878.3999999761581,1878.3999999761581,0,0
1699793535.183,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2172,2475.300000011921,1862.1000000238419,1862.1000000238419,0,0
1699793587.826,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2210.5,2283,2112.399999976158,2112.399999976158,0,0
1699793639.872,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2386.800000011921,2584.599999964237,2207.300000011921,2207.300000011921,0,0
1699793664.066,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2220.5,2394.199999988079,2037.699999988079,2037.699999988079,0,0
1699793707.345,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1955.3999999761581,2273.599999964237,1539.800000011921,1773,0,0
1699793754.842,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2550.100000023842,2711.699999988079,2336.400000035763,2336.400000035763,0.0050894602374662555,0
1699793962.288,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1696.9000000357628,1863.699999988079,1707.800000011921,1707.800000011921,0.0030997803002062478,0
1699794023.773,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1940.6000000238419,2018.6000000238419,1823.800000011921,1823.800000011921,0,0
1699794130.308,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1853.6000000238419,1955,1770.9000000357628,1770.9000000357628,0,0
1699794159.844,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1970.300000011921,2077.300000011921,1947.1000000238419,1947.1000000238419,0,2.5
1699794181.403,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1600.8999999761581,1674,1388.300000011921,1388.300000011921,0,0
1699794331.919,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1721.8999999761581,1946.3999999761581,1362.199999988079,1362.199999988079,0,0
1699794336.107,http://localhost:3000/login,1141.199999988079,3285.5,1009.5,1009.5,0.2565695766821175,0
1699794344.126,http://localhost:3000/campgrounds/new,2021.300000011921,2045.6000000238419,2297.600000023842,2297.600000023842,0,0
1699794351.449,http://localhost:3000/campgrounds,4351,4485.600000023842,2459.5,2459.5,0,0
1699794445.42,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1759.3999999761581,1787.0999999642372,1656.699999988079,1656.699999988079,0,2.800000011920929
1699794451.302,http://localhost:3000/campgrounds,3721.5,4332.100000023842,2457.199999988079,2457.199999988079,0,0
1699794518.52,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2121.399999976158,2158.899999976158,1733.8999999761581,1733.8999999761581,0,75
1699794588.708,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1721,1785.800000011921,2103.800000011921,2103.800000011921,0,2.300000011920929
1699794619.419,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1812.199999988079,1906.5999999642372,1719.3999999761581,1719.3999999761581,0,2.700000047683716
1699794658.412,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1626.300000011921,1727.0999999642372,1535.300000011921,1535.300000011921,0,1.199999988079071
1699794714.297,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1579,1669.800000011921,1480.199999988079,1480.199999988079,0,2.399999976158142
1699794723.918,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2198.099999964237,2283.199999988079,2135.800000011921,2135.800000011921,0,38.80000001192093
1699794757.652,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1471.800000011921,1539.699999988079,1325.699999988079,1325.699999988079,0,1.7999999523162842
1699794770.347,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2130.5,2197.699999988079,2052.699999988079,2052.699999988079,0,1.199999988079071
1699794784.358,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2098.599999964237,2113.399999976158,1574.2999999523163,1574.2999999523163,0,4.5
1699794814.691,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1668.300000011921,1747,1285.800000011921,1369.3999999761581,0,1.800000011920929
1699794833.29,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2370.399999976158,2392.899999976158,2280.699999988079,2280.699999988079,0,26.69999998807907
1699794844.902,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1552.199999988079,1676.800000011921,1023.3000000119209,1439.8999999761581,0.12015180612981462,2.200000047683716
1699795120.087,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1541.3999999761581,1653.8999999761581,1069.5,1502.6000000238419,0,0
1699795139.435,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2338.099999964237,2352.7999999523163,2279.399999976158,2279.399999976158,0,0
1699795216.592,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1484,1678.699999988079,1268.5,1268.5,0,0
1699795301.946,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2051.800000011921,2086.800000011921,2325.199999988079,2325.199999988079,0,0
1699795334.931,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1765.199999988079,1823.800000011921,1624.6000000238419,1624.6000000238419,0,0
1699795362.725,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1649.2000000476837,1745.9000000357628,1534.7000000476837,1534.7000000476837,0,0
1699795372.554,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1581.699999988079,2446.399999976158,1159.8999999761581,1543.1000000238419,0.2552855212715708,0
1699795593.1,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1719.800000011921,1813.199999988079,1496.800000011921,1496.800000011921,0,0
1699795612.96,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1617.9000000357628,1682.300000011921,1943.300000011921,1943.300000011921,0,0
1699795773.452,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1311,1618.8999999761581,1004.7999999523163,125957.09999996424,0,0
1699795822.759,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2264.2000000476837,2368.7000000476837,2136.100000023842,2136.100000023842,0,0
1699795835.788,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2074.899999976158,2234.300000011921,1895.199999988079,1895.199999988079,0,0
1699795886.025,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1461,1583.3999999761581,1411.3999999761581,1411.3999999761581,0,2.300000011920929
1699795914.863,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1541.699999988079,1699.0999999642372,1506,1506,0,0
1699795921.644,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1364.7000000476837,1388.7000000476837,1151.800000011921,1151.800000011921,0,0
1699795987.506,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1329.6000000238419,1406,1260.7000000476837,1260.7000000476837,0,1.899999976158142
1699796029.412,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,3296.5,3422.399999976158,3209,3209,0,0
1699796101.132,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2478.7999999523163,2500.899999976158,2375.2999999523163,2375.2999999523163,0,1.0999999642372131
1699796139.586,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,959.5999999642372,1021.1999999880791,954.8000000119209,954.8000000119209,0,1.300000011920929
1699796154.886,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2883.199999988079,2929.399999976158,15068,0,0,45.10000002384186
1699796186.461,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2859.100000023842,2903.300000011921,2845.100000023842,2845.100000023842,0,3.800000011920929
1699796232.507,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1179.5,1266.0999999642372,1230.8999999761581,1230.8999999761581,0,32.80000001192093
1699796263.031,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,922,969.1999999880791,912.6999999880791,912.6999999880791,0,1.600000023841858
1699796281.143,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,675.1000000238419,721.9000000357628,673.7000000476837,673.7000000476837,0,1.0999999642372131
1699796310.577,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,772.5,817.3000000119209,766.6999999880791,766.6999999880791,0,1
1699796323.29,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2387.900000035763,2614.600000023842,2161,2161,0,0
1699796344.403,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2224.800000011921,2371.5,1479.4000000357628,1595.800000011921,0,0
1699796378.434,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2068.900000035763,2112.400000035763,1468.300000011921,1468.300000011921,0,0
1699796515.586,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2225.400000035763,2369.800000011921,2121.300000011921,2121.300000011921,0,0
1699796578.788,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2299.600000023842,2433.400000035763,2177.5,2177.5,0,0
1699796613.79,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2323.099999964237,2480.899999976158,2086,2086,0,0
1699796650.696,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1982.0999999642372,2018.0999999642372,2142.699999988079,2142.699999988079,0,0
1699796761.798,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2010.8999999761581,2067.7999999523163,1693.8999999761581,1693.8999999761581,0.04108911461488582,0
1699796776.586,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1927,2198.800000011921,1844.199999988079,1844.199999988079,0,0
1699796876.02,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1723.9000000357628,1871.800000011921,1299.9000000357628,1400.300000011921,0,0
1699796899.816,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2543.100000023842,2643,2335.899999976158,2335.899999976158,0,0
1699796926.213,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1629.4000000357628,1652.4000000357628,1442.4000000357628,1442.4000000357628,0,2.699999988079071
1699796928.899,http://localhost:3000/login,1000.3999999761581,0,860.1999999880791,860.1999999880791,0.29427670856617144,0
1699796936.591,http://localhost:3000/campgrounds,4762.099999964237,5478.299999952316,3656.5,3656.5,0,0
1699797012.031,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1720.0999999642372,1772.5,1406.8999999761581,1406.8999999761581,0,0
1699797040.049,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2399.800000011921,2495.800000011921,2228.199999988079,2228.199999988079,0,0
1699797140.429,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1742.1000000238419,1827.1000000238419,1534.1000000238419,7098.699999988079,0,0
1699797185.423,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2196.800000011921,2342.800000011921,2016.300000011921,2016.300000011921,0,1.9000000357627869
1699797209.949,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2355.899999976158,2453.399999976158,2217.5,2217.5,0,2
1699797298.151,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1745,1772.300000011921,1425,1425,0.017611490329458294,4.800000011920929
1699797336.67,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2254,2339.599999964237,2042.8999999761581,2042.8999999761581,0,0
1699797366.373,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2225.800000011921,2284.300000011921,2047.5,2047.5,0,0
1699797377.899,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,3874.400000035763,3895.300000011921,2809.600000023842,2809.600000023842,0,0
1699797397.047,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2108.400000035763,2134.900000035763,1514.4000000357628,1631.1000000238419,0,0
1699797408.637,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2028,2055.399999976158,1642.699999988079,1642.699999988079,0,0
1699797417.17,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2405.100000023842,2450.5,2105.300000011921,2105.300000011921,0,0
1699797428.999,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1888.800000011921,1918.800000011921,1606.300000011921,1606.300000011921,0,0
1699797448.622,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1866.699999988079,2031.5,1282.0999999642372,0,0,0
1699797548.426,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,1942.5,2972.7000000476837,1371.9000000357628,0,0.0035542782264946673,0
1699797554.544,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,990.5999999642372,1097.3999999761581,975.5999999642372,975.5999999642372,0,1.300000011920929
1699797605.335,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,755,799.6999999880791,743.6000000238419,743.6000000238419,0,0.699999988079071
1699797609.758,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,780.8999999761581,836.2999999523163,757.5,757.5,0,0
1699797619.361,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,860.3000000119209,901.3000000119209,855.3999999761581,855.3999999761581,0,0.9000000357627869
1699797633.016,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,764.8999999761581,810.6999999880791,750.8000000119209,750.8000000119209,0,5.400000035762787
1699797809.068,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2397.899999976158,2528.2999999523163,2268,2268,0,2.400000035762787
1699797885.518,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2217.099999964237,2389.199999988079,2134.199999988079,2134.199999988079,0,1.899999976158142
1699797898.731,http://localhost:3000/campgrounds/62f258eeb39a6bc193f2d4fa,2354.300000011921,2440.300000011921,2283.800000011921,2283.800000011921,0,3.300000011920929
1699797905.652,http://localhost:3000/campgrounds,3182,3282.699999988079,2305,2305,0,44.10000002384186
